Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Norrköping;86360;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;medelvärde 1 dygn, 1 gång/dygn, kl 00;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1961-01-01 00:00:00;1964-04-30 23:59:59;3.0;58.606;16.2127

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Lufttemperatur;Kvalitet;;Tidsutsnitt:
1963-10-06 00:00:01;1963-10-07 00:00:00;1963-10-06;6.0;Y
1963-10-07 00:00:01;1963-10-08 00:00:00;1963-10-07;6.9;Y
1963-10-08 00:00:01;1963-10-09 00:00:00;1963-10-08;8.2;Y
1963-10-09 00:00:01;1963-10-10 00:00:00;1963-10-09;10.7;Y
1963-10-10 00:00:01;1963-10-11 00:00:00;1963-10-10;8.9;Y
1963-10-11 00:00:01;1963-10-12 00:00:00;1963-10-11;8.0;Y
1963-10-12 00:00:01;1963-10-13 00:00:00;1963-10-12;9.1;Y
1963-10-13 00:00:01;1963-10-14 00:00:00;1963-10-13;8.1;Y
1963-10-14 00:00:01;1963-10-15 00:00:00;1963-10-14;5.6;Y
1963-10-15 00:00:01;1963-10-16 00:00:00;1963-10-15;3.1;Y
1963-10-16 00:00:01;1963-10-17 00:00:00;1963-10-16;6.7;Y
1963-10-17 00:00:01;1963-10-18 00:00:00;1963-10-17;9.3;Y
1963-10-18 00:00:01;1963-10-19 00:00:00;1963-10-18;8.3;Y
1963-10-19 00:00:01;1963-10-20 00:00:00;1963-10-19;10.9;Y
1963-10-20 00:00:01;1963-10-21 00:00:00;1963-10-20;8.6;Y
1963-10-21 00:00:01;1963-10-22 00:00:00;1963-10-21;11.0;Y
1963-10-22 00:00:01;1963-10-23 00:00:00;1963-10-22;11.0;Y
1963-10-23 00:00:01;1963-10-24 00:00:00;1963-10-23;6.9;Y
1963-10-24 00:00:01;1963-10-25 00:00:00;1963-10-24;7.6;Y
1963-10-25 00:00:01;1963-10-26 00:00:00;1963-10-25;9.1;Y
1963-10-26 00:00:01;1963-10-27 00:00:00;1963-10-26;9.5;Y
1963-10-27 00:00:01;1963-10-28 00:00:00;1963-10-27;9.0;Y
1963-10-28 00:00:01;1963-10-29 00:00:00;1963-10-28;8.8;Y
1963-10-29 00:00:01;1963-10-30 00:00:00;1963-10-29;7.1;Y
1963-10-30 00:00:01;1963-10-31 00:00:00;1963-10-30;5.0;Y
1963-10-31 00:00:01;1963-11-01 00:00:00;1963-10-31;3.2;Y
1963-11-01 00:00:01;1963-11-02 00:00:00;1963-11-01;5.1;Y
1963-11-02 00:00:01;1963-11-03 00:00:00;1963-11-02;6.6;Y
1963-11-03 00:00:01;1963-11-04 00:00:00;1963-11-03;6.7;Y
1963-11-04 00:00:01;1963-11-05 00:00:00;1963-11-04;4.0;Y
1963-11-05 00:00:01;1963-11-06 00:00:00;1963-11-05;1.4;Y
1963-11-06 00:00:01;1963-11-07 00:00:00;1963-11-06;5.1;Y
1963-11-07 00:00:01;1963-11-08 00:00:00;1963-11-07;6.0;Y
1963-11-08 00:00:01;1963-11-09 00:00:00;1963-11-08;6.1;Y
1963-11-09 00:00:01;1963-11-10 00:00:00;1963-11-09;8.1;Y
1963-11-10 00:00:01;1963-11-11 00:00:00;1963-11-10;2.6;Y
1963-11-11 00:00:01;1963-11-12 00:00:00;1963-11-11;1.1;Y
1963-11-12 00:00:01;1963-11-13 00:00:00;1963-11-12;4.5;Y
1963-11-13 00:00:01;1963-11-14 00:00:00;1963-11-13;7.2;Y
1963-11-14 00:00:01;1963-11-15 00:00:00;1963-11-14;5.3;Y
1963-11-15 00:00:01;1963-11-16 00:00:00;1963-11-15;6.3;Y
1963-11-16 00:00:01;1963-11-17 00:00:00;1963-11-16;4.0;Y
1963-11-17 00:00:01;1963-11-18 00:00:00;1963-11-17;2.1;Y
1963-11-18 00:00:01;1963-11-19 00:00:00;1963-11-18;3.7;Y
1963-11-19 00:00:01;1963-11-20 00:00:00;1963-11-19;5.1;Y
1963-11-20 00:00:01;1963-11-21 00:00:00;1963-11-20;0.1;Y
1963-11-21 00:00:01;1963-11-22 00:00:00;1963-11-21;2.4;Y
1963-11-22 00:00:01;1963-11-23 00:00:00;1963-11-22;1.3;Y
1963-11-23 00:00:01;1963-11-24 00:00:00;1963-11-23;-2.8;Y
1963-11-24 00:00:01;1963-11-25 00:00:00;1963-11-24;-7.2;Y
1963-11-25 00:00:01;1963-11-26 00:00:00;1963-11-25;0.8;Y
1963-11-26 00:00:01;1963-11-27 00:00:00;1963-11-26;2.8;Y
1963-11-27 00:00:01;1963-11-28 00:00:00;1963-11-27;3.1;Y
1963-11-28 00:00:01;1963-11-29 00:00:00;1963-11-28;3.9;Y
1963-11-29 00:00:01;1963-11-30 00:00:00;1963-11-29;4.3;Y
1963-11-30 00:00:01;1963-12-01 00:00:00;1963-11-30;3.6;Y
1963-12-01 00:00:01;1963-12-02 00:00:00;1963-12-01;2.7;Y
1963-12-02 00:00:01;1963-12-03 00:00:00;1963-12-02;1.4;Y
1963-12-03 00:00:01;1963-12-04 00:00:00;1963-12-03;-0.1;Y
1963-12-04 00:00:01;1963-12-05 00:00:00;1963-12-04;-0.3;Y
1963-12-05 00:00:01;1963-12-06 00:00:00;1963-12-05;0.5;Y
1963-12-06 00:00:01;1963-12-07 00:00:00;1963-12-06;0.1;Y
1963-12-07 00:00:01;1963-12-08 00:00:00;1963-12-07;-0.6;Y
1963-12-08 00:00:01;1963-12-09 00:00:00;1963-12-08;-0.1;Y
1963-12-09 00:00:01;1963-12-10 00:00:00;1963-12-09;-3.0;Y
1963-12-10 00:00:01;1963-12-11 00:00:00;1963-12-10;-0.6;Y
1963-12-11 00:00:01;1963-12-12 00:00:00;1963-12-11;-1.9;Y
1963-12-12 00:00:01;1963-12-13 00:00:00;1963-12-12;-1.7;Y
1963-12-13 00:00:01;1963-12-14 00:00:00;1963-12-13;-6.2;Y
1963-12-14 00:00:01;1963-12-15 00:00:00;1963-12-14;0.5;Y
1963-12-15 00:00:01;1963-12-16 00:00:00;1963-12-15;-4.6;Y
1963-12-16 00:00:01;1963-12-17 00:00:00;1963-12-16;-1.6;Y
1963-12-17 00:00:01;1963-12-18 00:00:00;1963-12-17;-7.4;Y
1963-12-18 00:00:01;1963-12-19 00:00:00;1963-12-18;-5.7;Y
1963-12-19 00:00:01;1963-12-20 00:00:00;1963-12-19;-4.8;Y
1963-12-20 00:00:01;1963-12-21 00:00:00;1963-12-20;-8.9;Y
1963-12-21 00:00:01;1963-12-22 00:00:00;1963-12-21;-9.3;Y
1963-12-22 00:00:01;1963-12-23 00:00:00;1963-12-22;-8.2;Y
1963-12-23 00:00:01;1963-12-24 00:00:00;1963-12-23;-2.8;Y
1963-12-24 00:00:01;1963-12-25 00:00:00;1963-12-24;2.0;Y
1963-12-25 00:00:01;1963-12-26 00:00:00;1963-12-25;-4.9;Y
1963-12-26 00:00:01;1963-12-27 00:00:00;1963-12-26;2.3;Y
1963-12-27 00:00:01;1963-12-28 00:00:00;1963-12-27;4.0;Y
1963-12-28 00:00:01;1963-12-29 00:00:00;1963-12-28;3.0;Y
1963-12-29 00:00:01;1963-12-30 00:00:00;1963-12-29;3.7;Y
1963-12-30 00:00:01;1963-12-31 00:00:00;1963-12-30;4.7;Y
1963-12-31 00:00:01;1964-01-01 00:00:00;1963-12-31;6.3;Y
1964-01-01 00:00:01;1964-01-02 00:00:00;1964-01-01;3.1;Y
1964-01-02 00:00:01;1964-01-03 00:00:00;1964-01-02;-0.2;Y
1964-01-03 00:00:01;1964-01-04 00:00:00;1964-01-03;2.2;Y
1964-01-04 00:00:01;1964-01-05 00:00:00;1964-01-04;1.5;Y
1964-01-05 00:00:01;1964-01-06 00:00:00;1964-01-05;0.7;Y
1964-01-06 00:00:01;1964-01-07 00:00:00;1964-01-06;-1.0;Y
1964-01-07 00:00:01;1964-01-08 00:00:00;1964-01-07;-0.3;Y
1964-01-08 00:00:01;1964-01-09 00:00:00;1964-01-08;-2.7;Y
1964-01-09 00:00:01;1964-01-10 00:00:00;1964-01-09;-1.8;Y
1964-01-10 00:00:01;1964-01-11 00:00:00;1964-01-10;0.2;Y
1964-01-11 00:00:01;1964-01-12 00:00:00;1964-01-11;0.9;Y
1964-01-12 00:00:01;1964-01-13 00:00:00;1964-01-12;-0.8;Y
1964-01-13 00:00:01;1964-01-14 00:00:00;1964-01-13;-3.1;Y
1964-01-14 00:00:01;1964-01-15 00:00:00;1964-01-14;-4.4;Y
1964-01-15 00:00:01;1964-01-16 00:00:00;1964-01-15;-5.4;Y
1964-01-16 00:00:01;1964-01-17 00:00:00;1964-01-16;-2.3;Y
1964-01-17 00:00:01;1964-01-18 00:00:00;1964-01-17;-1.7;Y
1964-01-18 00:00:01;1964-01-19 00:00:00;1964-01-18;-3.3;Y
1964-01-19 00:00:01;1964-01-20 00:00:00;1964-01-19;-2.6;Y
1964-01-20 00:00:01;1964-01-21 00:00:00;1964-01-20;-0.5;Y
1964-01-21 00:00:01;1964-01-22 00:00:00;1964-01-21;4.4;Y
1964-01-22 00:00:01;1964-01-23 00:00:00;1964-01-22;3.6;Y
1964-01-23 00:00:01;1964-01-24 00:00:00;1964-01-23;2.4;Y
1964-01-24 00:00:01;1964-01-25 00:00:00;1964-01-24;1.6;Y
1964-01-25 00:00:01;1964-01-26 00:00:00;1964-01-25;0.5;Y
1964-01-26 00:00:01;1964-01-27 00:00:00;1964-01-26;-2.7;Y
1964-01-27 00:00:01;1964-01-28 00:00:00;1964-01-27;-6.1;Y
1964-01-28 00:00:01;1964-01-29 00:00:00;1964-01-28;-5.6;Y
1964-01-29 00:00:01;1964-01-30 00:00:00;1964-01-29;1.2;Y
1964-01-30 00:00:01;1964-01-31 00:00:00;1964-01-30;3.4;Y
1964-01-31 00:00:01;1964-02-01 00:00:00;1964-01-31;3.2;Y
1964-02-01 00:00:01;1964-02-02 00:00:00;1964-02-01;1.4;Y
1964-02-02 00:00:01;1964-02-03 00:00:00;1964-02-02;-0.6;Y
1964-02-03 00:00:01;1964-02-04 00:00:00;1964-02-03;-0.8;Y
1964-02-04 00:00:01;1964-02-05 00:00:00;1964-02-04;1.9;Y
1964-02-05 00:00:01;1964-02-06 00:00:00;1964-02-05;-1.7;Y
1964-02-06 00:00:01;1964-02-07 00:00:00;1964-02-06;-4.7;Y
1964-02-07 00:00:01;1964-02-08 00:00:00;1964-02-07;-1.8;Y
1964-02-08 00:00:01;1964-02-09 00:00:00;1964-02-08;5.3;Y
1964-02-09 00:00:01;1964-02-10 00:00:00;1964-02-09;2.7;Y
1964-02-10 00:00:01;1964-02-11 00:00:00;1964-02-10;-0.6;Y
1964-02-11 00:00:01;1964-02-12 00:00:00;1964-02-11;-4.3;Y
1964-02-12 00:00:01;1964-02-13 00:00:00;1964-02-12;-10.8;Y
1964-02-13 00:00:01;1964-02-14 00:00:00;1964-02-13;-10.3;Y
1964-02-14 00:00:01;1964-02-15 00:00:00;1964-02-14;-8.5;Y
1964-02-15 00:00:01;1964-02-16 00:00:00;1964-02-15;-6.2;Y
1964-02-16 00:00:01;1964-02-17 00:00:00;1964-02-16;-6.9;Y
1964-02-17 00:00:01;1964-02-18 00:00:00;1964-02-17;-9.7;Y
1964-02-18 00:00:01;1964-02-19 00:00:00;1964-02-18;-11.3;Y
1964-02-19 00:00:01;1964-02-20 00:00:00;1964-02-19;-8.5;Y
1964-02-20 00:00:01;1964-02-21 00:00:00;1964-02-20;-6.9;Y
1964-02-21 00:00:01;1964-02-22 00:00:00;1964-02-21;-2.8;Y
1964-02-22 00:00:01;1964-02-23 00:00:00;1964-02-22;-4.4;Y
1964-02-23 00:00:01;1964-02-24 00:00:00;1964-02-23;-4.3;Y
1964-02-24 00:00:01;1964-02-25 00:00:00;1964-02-24;-2.9;Y
1964-02-25 00:00:01;1964-02-26 00:00:00;1964-02-25;-0.9;Y
1964-02-26 00:00:01;1964-02-27 00:00:00;1964-02-26;-1.2;Y
1964-02-27 00:00:01;1964-02-28 00:00:00;1964-02-27;-0.6;Y
1964-02-28 00:00:01;1964-02-29 00:00:00;1964-02-28;0.1;Y
1964-02-29 00:00:01;1964-03-01 00:00:00;1964-02-29;0.6;Y
1964-03-01 00:00:01;1964-03-02 00:00:00;1964-03-01;-0.3;Y
1964-03-02 00:00:01;1964-03-03 00:00:00;1964-03-02;1.8;Y
1964-03-03 00:00:01;1964-03-04 00:00:00;1964-03-03;-0.7;Y
1964-03-04 00:00:01;1964-03-05 00:00:00;1964-03-04;-4.0;Y
1964-03-05 00:00:01;1964-03-06 00:00:00;1964-03-05;-2.0;Y
1964-03-06 00:00:01;1964-03-07 00:00:00;1964-03-06;-5.2;Y
1964-03-07 00:00:01;1964-03-08 00:00:00;1964-03-07;-1.7;Y
1964-03-08 00:00:01;1964-03-09 00:00:00;1964-03-08;-0.0;Y
1964-03-09 00:00:01;1964-03-10 00:00:00;1964-03-09;4.3;Y
1964-03-10 00:00:01;1964-03-11 00:00:00;1964-03-10;3.8;Y
1964-03-11 00:00:01;1964-03-12 00:00:00;1964-03-11;2.7;Y
1964-03-12 00:00:01;1964-03-13 00:00:00;1964-03-12;-0.0;Y
1964-03-13 00:00:01;1964-03-14 00:00:00;1964-03-13;-2.8;Y
1964-03-14 00:00:01;1964-03-15 00:00:00;1964-03-14;-3.4;Y
1964-03-15 00:00:01;1964-03-16 00:00:00;1964-03-15;-4.8;Y
1964-03-16 00:00:01;1964-03-17 00:00:00;1964-03-16;-4.4;Y
1964-03-17 00:00:01;1964-03-18 00:00:00;1964-03-17;-1.7;Y
1964-03-18 00:00:01;1964-03-19 00:00:00;1964-03-18;-3.5;Y
1964-03-19 00:00:01;1964-03-20 00:00:00;1964-03-19;-2.1;Y
1964-03-20 00:00:01;1964-03-21 00:00:00;1964-03-20;-4.7;Y
1964-03-21 00:00:01;1964-03-22 00:00:00;1964-03-21;-1.5;Y
1964-03-22 00:00:01;1964-03-23 00:00:00;1964-03-22;-1.1;Y
1964-03-23 00:00:01;1964-03-24 00:00:00;1964-03-23;-0.2;Y
1964-03-24 00:00:01;1964-03-25 00:00:00;1964-03-24;-1.8;Y
1964-03-25 00:00:01;1964-03-26 00:00:00;1964-03-25;-1.7;Y
1964-03-26 00:00:01;1964-03-27 00:00:00;1964-03-26;0.1;Y
1964-03-27 00:00:01;1964-03-28 00:00:00;1964-03-27;-0.6;Y
1964-03-28 00:00:01;1964-03-29 00:00:00;1964-03-28;-0.8;Y
1964-03-29 00:00:01;1964-03-30 00:00:00;1964-03-29;-0.2;Y
1964-03-30 00:00:01;1964-03-31 00:00:00;1964-03-30;1.0;Y
1964-03-31 00:00:01;1964-04-01 00:00:00;1964-03-31;-0.0;Y
